phase,epoch,loss,disc_dice,cup_dice,cdr_mae,n_images,n_batches,elapsed_seconds,max_batches,condition,train_fraction,model_name,encoder_name,source_strategy_name,component_strategies,source_checkpoint_epoch,image_size,batch_size,learning_rate,weight_decay,clinical_training_rows_used,clinical_training_groups_used,clinical_validation_rows_used,clinical_validation_groups_used,clinical_validation_mean_foreground_dice
val,20,0.3912105858325958,0.2321887776184876,0.4268840312674822,0.226795263968512,4,1,0.4198107250012981,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,0.3295364044429849
train,21,0.0755082511089064,0.7084093860554641,0.7355790568736922,0.0652523459341898,22,6,0.946582954002224,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,
val,21,0.3815573453903198,0.2356413949871809,0.4536618388485536,0.2796157767890248,4,1,0.4206627509993268,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,0.3446516169178673
train,22,0.0694303654811599,0.7204298506020623,0.7294438342869737,0.0673789850058256,22,6,1.2032503379996342,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,
val,22,0.3797739446163177,0.2803267873823643,0.4697406191969664,0.3150143275136624,4,1,0.4181356619992584,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,0.3750337032896653
train,23,0.0954362787306308,0.7463218969762152,0.7432184088027527,0.0908564265336073,22,6,0.9104847609996796,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,
val,23,0.4196445345878601,0.1987498785041457,0.4089603580322247,0.2357831311460343,4,1,0.4119272190000629,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,0.3038551182681852
train,24,0.0603691122748635,0.7484392087275158,0.7397845167718606,0.065110570170749,22,6,0.9561976119985048,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,
val,24,0.4330843985080719,0.2030904081309588,0.3789426490421963,0.2943270254879836,4,1,0.4239965159977146,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,0.2910165285865775
train,25,0.0671667798676274,0.7475533309692513,0.7405922870457627,0.0677667312435256,22,6,1.0138148019977962,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,
val,25,0.397136777639389,0.2505473513156175,0.4435904969120772,0.3107292035921067,4,1,0.4206963199976599,,clinical_adapt_50pct,0.5,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,22,6,4,3,0.3470689241138474
train,1,0.5557098609429819,0.34469549487324075,0.3542300305824282,0.3382796979925234,27,7,1.641375193001295,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,1,0.4498192071914673,0.1642701976251617,0.29190168956214513,0.2253583127608579,4,1,0.4386558519981918,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.22808594359365342
train,2,0.3921264045768314,0.40746480506853006,0.4439900056199905,0.3112326219784243,27,7,1.2952807279980334,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,2,0.47205618023872375,0.15944823145926446,0.19837712034533195,0.3144563098192131,4,1,0.4154557529982412,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.1789126759022982
train,3,0.24342943010506807,0.40719258943995995,0.4789707937418882,0.16478928128741951,27,7,1.1643876570014982,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,3,0.41509824991226196,0.1558627291590029,0.4180979742467912,0.09113100161487257,4,1,0.4166951179977332,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.28698035170289704
train,4,0.2529515535743148,0.4727270380343365,0.5590116526930954,0.15629032877236507,27,7,1.2223194650032383,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,4,0.35364192724227905,0.2095851284459287,0.4901823787749322,0.07186754901808663,4,1,0.41007062700009556,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.34988375361043045
train,5,0.18143295413917965,0.4972264568177837,0.5639056706969948,0.16114292770949332,27,7,1.0976587670011213,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,5,0.413920521736145,0.1899495759055072,0.37526130068903285,0.09900238948626046,4,1,0.4279417299985653,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.28260543829727003
train,6,0.20993676478112186,0.5334950042677883,0.6072508226195924,0.17000412888189498,27,7,1.3122007740021218,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,6,0.5060099959373474,0.1373888590380603,0.19294800001983958,0.27750626885970503,4,1,0.4216396560004796,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.16516842952894994
train,7,0.18120627325993996,0.5189455202253984,0.5889821954448933,0.1387849369131641,27,7,1.1478150089969859,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,7,0.4653598666191101,0.19555537132621348,0.21433995056753474,0.2729517546729481,4,1,0.425088821000827,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.2049476609468741
train,8,0.14626431575527898,0.5744895863228417,0.633794782104871,0.12479705083120156,27,7,1.2434528730009333,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,8,0.4184878170490265,0.27612385526299477,0.3876687687409077,0.31469631344377436,4,1,0.4144323879991134,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.33189631200195124
train,9,0.12997732118323999,0.5898017089240979,0.6358766089243808,0.14443760332014507,27,7,1.1770448720017157,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,9,0.3785276412963867,0.33394549787044525,0.469368906541354,0.23084825121115443,4,1,0.423979965999024,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4016572022058996
train,10,0.12406826157260824,0.6128872429528432,0.6850499682582872,0.12429552070010183,27,7,1.2239199290015677,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,10,0.3689923584461212,0.3597492426633835,0.49086657319855254,0.2378537457166489,4,1,0.41992761400251766,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.425307907930968
train,11,0.12810574361571558,0.6208171534642505,0.7331393086824789,0.12364266107924994,27,7,1.210353556998598,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,11,0.37036800384521484,0.3355245217680931,0.5018801258669405,0.24614637900928224,4,1,0.41353600199727225,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4187023238175168
train,12,0.12254605414690795,0.6205997375269804,0.6602970682791496,0.11331869887448563,27,7,1.201155637998454,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,12,0.38353073596954346,0.3255072692409158,0.46775558778858906,0.22677315963606282,4,1,0.4326536890002899,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.3966314285147524
train,13,0.11026933485711063,0.6509949948036761,0.7539143379657852,0.1086170813783484,27,7,1.260290439997334,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,13,0.37127846479415894,0.3394281230866909,0.4869149492737117,0.2442233020862053,4,1,0.41881514900160255,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4131715361802013
train,14,0.09329709134719989,0.7028373289820431,0.7713966686442887,0.0930806915666294,27,7,1.1482144469991908,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,14,0.37034115195274353,0.35109199583530426,0.48758755775809437,0.287543222230943,4,1,0.412502946001041,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4193397767966993
train,15,0.08920938632002583,0.6993831806265857,0.7750368083097764,0.08396666737811581,27,7,1.1793652819978888,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,15,0.3811228275299072,0.3354308716952801,0.4842998550997286,0.30807319914778125,4,1,0.42160119699838106,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.40986536339750435
train,16,0.08455299668841892,0.7400338843284525,0.7873021900164204,0.05337051895293899,27,7,1.2544418450015655,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,16,0.37170740962028503,0.3470130953937769,0.4912631974155167,0.3053071931883446,4,1,0.42074576999948476,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4191381464046468
train,17,0.08603324575556649,0.6939991686616275,0.7518992317355649,0.07640922305664634,27,7,1.0967859010015673,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,17,0.3624964654445648,0.3649708665907383,0.5106826589042405,0.2412878116507149,4,1,0.4207721599996148,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4378267627474894
train,18,0.08590868556940998,0.6907979253353645,0.7659807472937835,0.08934367581525621,27,7,1.1429443699998956,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,18,0.3421685993671417,0.3933616206049919,0.5255941912782207,0.2568171747607232,4,1,0.419577365002624,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4594779059416063
train,19,0.08258498184106967,0.7134012440455602,0.8115340630177491,0.06723120087636343,27,7,1.1900423849983781,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,19,0.3526636064052582,0.38470035418868065,0.5167443617983088,0.26714481008835844,4,1,0.4153113440006564,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.45072235799349475
train,20,0.0686261266194008,0.7483447470180059,0.8164200395915739,0.07325471473955461,27,7,1.1816193330014357,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,20,0.3576909303665161,0.3709401972591877,0.517094300593845,0.26622485377525695,4,1,0.4259165479998046,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.44401724892651634
train,21,0.06355154790260174,0.76390293936792,0.819284346501623,0.08504438739979706,27,7,1.2176871149968065,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,21,0.36400410532951355,0.36001163348555565,0.5110702976389155,0.2691543745979229,4,1,0.41206250799950794,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4355409655622356
train,22,0.06158111382413794,0.7477570852885643,0.8276701933274059,0.07797062205749627,27,7,1.20827941600146,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,22,0.3663349449634552,0.35677724704146385,0.5059789433967093,0.2691543745979229,4,1,0.41240824700071244,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4313780952190866
train,23,0.05875235616608902,0.7737472269132182,0.8376255951012118,0.06546017329740485,27,7,1.3200643400014087,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,23,0.3588387966156006,0.36318268440663815,0.5215020940050498,0.2502797307232791,4,1,0.5027794439993158,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.44234238920584396
train,24,0.054916388596649525,0.7700600980578446,0.8343479930820784,0.06084280928589466,27,7,1.1349134750016674,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,24,0.358277827501297,0.34152531437575817,0.5295875236642376,0.25882673927028765,4,1,0.4267535549988679,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.43555641901999786
train,25,0.06355028765069114,0.7573135807576388,0.8469025161286802,0.07486778898137583,27,7,1.1976927329997125,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,
val,25,0.3562743067741394,0.34754350781440735,0.5228754744002576,0.2578855508290992,4,1,0.41448644699994475,,clinical_adapt_75pct,0.75,unetplusplus,resnet18,combo_affine_vignette_blur,small_affine;vignette_illumination;defocus_blur,24,"(256, 256)",4,3e-05,0.0001,27,9,4,3,0.4352094911073325
